Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
1024,256,wormhole_b0,riscv_1,115712,9481.0,27.649404071300495
2048,256,wormhole_b0,riscv_1,116736,17817.0,29.42627827355896
4096,256,wormhole_b0,riscv_1,117760,34455.0,30.433202728196196
8192,256,wormhole_b0,riscv_1,118784,67762.0,30.948791357988252
16384,256,wormhole_b0,riscv_1,119808,135098.0,31.046381145538795
32768,256,wormhole_b0,riscv_1,120832,270383.0,31.024909110410047
65536,256,wormhole_b0,riscv_1,121856,538345.0,31.16443173058169
32,1,wormhole_b0,riscv_0,61440,298.0,0.10738255033557047
64,1,wormhole_b0,riscv_0,62464,303.0,0.21122112211221122
128,1,wormhole_b0,riscv_0,63488,303.0,0.42244224422442245
256,1,wormhole_b0,riscv_0,64512,305.0,0.839344262295082
512,1,wormhole_b0,riscv_0,65536,314.0,1.6305732484076434
1024,1,wormhole_b0,riscv_0,66560,351.0,2.9173789173789175
2048,1,wormhole_b0,riscv_0,67584,373.0,5.490616621983914
4096,1,wormhole_b0,riscv_0,68608,460.0,8.904347826086957
8192,1,wormhole_b0,riscv_0,69632,593.0,13.81450252951096
16384,1,wormhole_b0,riscv_0,70656,868.0,18.87557603686636
32768,1,wormhole_b0,riscv_0,71680,1406.0,23.305832147937412
65536,1,wormhole_b0,riscv_0,72704,2456.0,26.684039087947884
32,4,wormhole_b0,riscv_0,73728,363.0,0.3526170798898072
64,4,wormhole_b0,riscv_0,74752,363.0,0.7052341597796143
128,4,wormhole_b0,riscv_0,75776,366.0,1.3989071038251366
256,4,wormhole_b0,riscv_0,76800,371.0,2.7601078167115904
512,4,wormhole_b0,riscv_0,77824,382.0,5.361256544502618
1024,4,wormhole_b0,riscv_0,78848,467.0,8.770877944325482
2048,4,wormhole_b0,riscv_0,79872,598.0,13.698996655518394
4096,4,wormhole_b0,riscv_0,80896,866.0,18.919168591224018
8192,4,wormhole_b0,riscv_0,81920,1397.0,23.45597709377237
16384,4,wormhole_b0,riscv_0,82944,2461.0,26.629825274278748
32768,4,wormhole_b0,riscv_0,83968,4587.0,28.574667538696314
65536,4,wormhole_b0,riscv_0,84992,8757.0,29.935365992919948
32,16,wormhole_b0,riscv_0,86016,635.0,0.8062992125984252
64,16,wormhole_b0,riscv_0,87040,630.0,1.6253968253968254
128,16,wormhole_b0,riscv_0,88064,630.0,3.250793650793651
256,16,wormhole_b0,riscv_0,89088,638.0,6.420062695924765
512,16,wormhole_b0,riscv_0,90112,649.0,12.622496147919877
1024,16,wormhole_b0,riscv_0,91136,889.0,18.429696287964006
2048,16,wormhole_b0,riscv_0,92160,1429.0,22.93072078376487
4096,16,wormhole_b0,riscv_0,93184,2493.0,26.288006417970315
8192,16,wormhole_b0,riscv_0,94208,4573.0,28.662147386835777
16384,16,wormhole_b0,riscv_0,95232,8820.0,29.72154195011338
32768,16,wormhole_b0,riscv_0,96256,17269.0,30.360067172389833
65536,16,wormhole_b0,riscv_0,97280,34069.0,30.77800933399865
32,64,wormhole_b0,riscv_0,98304,1704.0,1.2018779342723005
64,64,wormhole_b0,riscv_0,99328,1698.0,2.4122497055359244
128,64,wormhole_b0,riscv_0,100352,1698.0,4.824499411071849
256,64,wormhole_b0,riscv_0,101376,1710.0,9.581286549707603
512,64,wormhole_b0,riscv_0,102400,1712.0,19.14018691588785
1024,64,wormhole_b0,riscv_0,103424,2621.0,25.004196871423122
2048,64,wormhole_b0,riscv_0,104448,4735.0,27.681520591341076
4096,64,wormhole_b0,riscv_0,105472,8892.0,29.48088169140801
8192,64,wormhole_b0,riscv_0,106496,17223.0,30.4411542704523
16384,64,wormhole_b0,riscv_0,107520,34004.0,30.836842724385367
32768,64,wormhole_b0,riscv_0,108544,67729.0,30.963870720075594
65536,64,wormhole_b0,riscv_0,109568,135317.0,30.99613500151496
32,256,wormhole_b0,riscv_0,110592,5976.0,1.3708165997322623
64,256,wormhole_b0,riscv_0,111616,5968.0,2.745308310991957
128,256,wormhole_b0,riscv_0,112640,5983.0,5.476851078054488
256,256,wormhole_b0,riscv_0,113664,5981.0,10.957364989132252
512,256,wormhole_b0,riscv_0,114688,5990.0,21.881803005008347
1024,256,wormhole_b0,riscv_0,115712,9437.0,27.778319381159267
2048,256,wormhole_b0,riscv_0,116736,17780.0,29.487514060742406
4096,256,wormhole_b0,riscv_0,117760,34491.0,30.401438056304542
8192,256,wormhole_b0,riscv_0,118784,67993.0,30.843645669407145
16384,256,wormhole_b0,riscv_0,119808,135331.0,30.992928449505285
32768,256,wormhole_b0,riscv_0,120832,270625.0,30.997165819861433
65536,256,wormhole_b0,riscv_0,121856,538591.0,31.15019745966791
