Transaction Size (bytes),Number of Transactions,Architecture,Mechanism,Memory Type,Pattern,RISC-V Processor,Run Host ID,Master Grid Dimensions,Subordinate Grid Dimensions,Latency (cycles),Bandwidth (bytes/cycle)
1024,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,250880,4x4,1x1,105288.5,2.489772069472039
2048,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,251904,4x4,1x1,205568.0,2.550439058215307
4096,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,252928,4x4,1x1,408171.5,2.5689663656092234
8192,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,253952,4x4,1x1,814491.0,2.5748097775176877
16384,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,254976,4x4,1x1,1623877.0,2.582895611647784
32768,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,256000,4x4,1x1,3254144.5,2.5778230703155067
65536,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,257024,4x4,1x1,6486270.0,2.5865737943943037
32,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,258048,8x8,4x4,1314.5,0.3895031205437339
64,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,259072,8x8,4x4,1304.0,0.785749256204572
128,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,260096,8x8,4x4,1382.0,1.4819482950454872
256,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,261120,8x8,4x4,2295.0,1.7847494553376906
512,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,262144,8x8,4x4,3665.5,2.2349079325384418
1024,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,263168,8x8,4x4,7060.0,2.320733710409546
2048,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,264192,8x8,4x4,12977.5,2.5258386526133645
4096,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,265216,8x8,4x4,24293.0,2.6978445387521157
8192,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,266240,8x8,4x4,51799.0,2.530810953744027
16384,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,267264,8x8,4x4,101934.5,2.5736512993394163
32768,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,268288,8x8,4x4,194551.0,2.6948615051001186
65536,16,wormhole_b0,unicast,l1,all_from_all,riscv_1,269312,8x8,4x4,597391.5,1.7554425770168778
32,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,270336,8x8,4x4,15964.0,0.5131565328845488
64,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,271360,8x8,4x4,15853.0,1.033592774178559
128,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,272384,8x8,4x4,17555.0,1.8671580272767407
256,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,273408,8x8,4x4,27215.0,2.4081290490590006
512,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,274432,8x8,4x4,51552.0,2.542527415047932
1024,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,275456,8x8,4x4,141922.0,1.8470997578464976
2048,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,276480,8x8,4x4,251994.0,2.080651166362772
4096,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,277504,8x8,4x4,521921.5,2.0090815286938546
8192,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,278528,8x8,4x4,994347.0,2.109075063917367
16384,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,279552,8x8,4x4,1952620.0,2.1481013733267567
32768,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,280576,8x8,4x4,4019820.0,2.086837322570963
65536,256,wormhole_b0,unicast,l1,all_from_all,riscv_1,281600,8x8,4x4,7636893.5,2.1968756147245267
32,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,282624,8x8,4x4,257654.0,0.5088830727020528
64,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,283648,8x8,4x4,268421.5,0.9766877854848448
128,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,284672,8x8,4x4,277594.0,1.888820685013953
256,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,285696,8x8,4x4,404489.5,2.5928313515340595
512,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,286720,8x8,4x4,809005.5,2.592599994040121
1024,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,287744,8x8,4x4,1488930.0,2.8171916761164644
2048,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,288768,8x8,4x4,3407572.5,2.4617836537346793
4096,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,289792,8x8,4x4,6469766.5,2.5932123840375763
8192,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,290816,8x8,4x4,12845901.5,2.6122488917304665
16384,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,291840,8x8,4x4,25520010.0,2.629685805591911
32768,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,292864,8x8,4x4,54435021.0,2.4656508888784665
65536,4096,wormhole_b0,unicast,l1,all_from_all,riscv_1,293888,8x8,4x4,105963768.0,2.5338926225841036
32,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,294912,4x4,8x8,2770.0,0.7393517222468109
64,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,295936,4x4,8x8,2771.5,1.4779012566516248
128,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,296960,4x4,8x8,2866.0,2.8583447164211084
256,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,297984,4x4,8x8,3170.0,5.168857525132074
512,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,299008,4x4,8x8,4515.5,7.257032136582413
1024,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,300032,4x4,8x8,9749.5,6.722004996019146
2048,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,301056,4x4,8x8,15679.5,8.359968887302905
4096,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,302080,4x4,8x8,47773.0,5.487323004753729
8192,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,303104,4x4,8x8,95167.0,5.509478754908962
16384,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,304128,4x4,8x8,194527.0,5.391297042672314
32768,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,305152,4x4,8x8,449308.5,4.667516765695113
65536,64,wormhole_b0,unicast,l1,all_from_all,riscv_1,306176,4x4,8x8,731382.5,5.741791132428904
32,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,307200,4x4,8x8,30561.0,1.072223029910404
64,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,308224,4x4,8x8,30674.0,2.136544015194307
128,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,309248,4x4,8x8,32845.5,3.990710578579915
256,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,310272,4x4,8x8,64981.0,4.034386726827638
512,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,311296,4x4,8x8,100202.0,5.232514956126318
1024,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,312320,4x4,8x8,202451.0,5.179406411396503
2048,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,313344,4x4,8x8,392839.5,5.33855772927949
4096,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,314368,4x4,8x8,775460.5,5.409092271735355
8192,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,315392,4x4,8x8,1516906.0,5.530131373118147
16384,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,316416,4x4,8x8,3458417.0,4.855391217064117
32768,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,317440,4x4,8x8,6821797.0,4.918789417598028
65536,1024,wormhole_b0,unicast,l1,all_from_all,riscv_1,318464,4x4,8x8,12876608.5,5.212114914504573
32,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,319488,4x4,8x8,496074.0,1.056875205892685
64,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,320512,4x4,8x8,519981.5,2.0176049218433025
128,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,321536,4x4,8x8,587982.0,3.568021385289402
256,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,322560,4x4,8x8,924346.0,4.537591183047002
512,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,323584,4x4,8x8,1669241.0,5.0273825763043885
1024,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,324608,4x4,8x8,2976523.0,5.636693595561259
2048,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,325632,4x4,8x8,5631396.0,5.958848147251289
4096,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,326656,4x4,8x8,11630320.0,5.77263230314213
8192,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,327680,4x4,8x8,23042583.5,5.827989658093003
16384,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,328704,4x4,8x8,43732509.0,6.138483429441972
32768,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,329728,4x4,8x8,89331689.5,6.013286825079139
65536,16384,wormhole_b0,unicast,l1,all_from_all,riscv_1,330752,4x4,8x8,195878193.0,5.484551485739331
